"province","sex","age_group","years_from_start","gini","year"
"Newfoundland and Labrador","Male","20_34",2.5,0.288160601657834,2008.5
"Newfoundland and Labrador","Male","20_34",3.5,0.291253261140531,2009.5
"Newfoundland and Labrador","Male","20_34",4.5,0.278848824538779,2010.5
"Newfoundland and Labrador","Male","20_34",5.5,0.270056477354615,2011.5
"Newfoundland and Labrador","Male","20_34",6.5,0.279513756177553,2012.5
"Newfoundland and Labrador","Male","20_34",7.5,0.289704422565036,2013.5
"Newfoundland and Labrador","Male","20_34",8.5,0.27141783583374,2014.5
"Newfoundland and Labrador","Male","20_34",9.5,0.282584845717143,2015.5
"Newfoundland and Labrador","Male","20_34",10.5,0.277191403305146,2016.5
"Newfoundland and Labrador","Male","20_34",11.5,0.286578794795848,2017.5
"Newfoundland and Labrador","Male","20_34",12.5,0.267323979739796,2018.5
"Newfoundland and Labrador","Male","20_34",13.5,0.279930827535891,2019.5
"Newfoundland and Labrador","Male","20_34",14.5,0.271365516879265,2020.5
"Newfoundland and Labrador","Male","20_34",15.5,0.245701838454451,2021.5
"Newfoundland and Labrador","Male","20_34",16.5,0.258673198489885,2022.5
"Newfoundland and Labrador","Male","20_34",17.5,0.254691892701808,2023.5
"Newfoundland and Labrador","Male","20_34",18.5,0.251390001599725,2024.5
"Newfoundland and Labrador","Male","35_54",0,0.264798656805735,2006
"Newfoundland and Labrador","Male","35_54",1,0.252463143525765,2007
"Newfoundland and Labrador","Male","35_54",2,0.27530684265789,2008
"Newfoundland and Labrador","Male","35_54",3,0.270465896291331,2009
"Newfoundland and Labrador","Male","35_54",4,0.237381073550977,2010
"Newfoundland and Labrador","Male","35_54",5,0.271499137454484,2011
"Newfoundland and Labrador","Male","35_54",6,0.256224439312006,2012
"Newfoundland and Labrador","Male","35_54",7,0.258137335102919,2013
"Newfoundland and Labrador","Male","35_54",8,0.257270747949197,2014
"Newfoundland and Labrador","Male","35_54",9,0.265836818223617,2015
"Newfoundland and Labrador","Male","35_54",10,0.260429902046074,2016
"Newfoundland and Labrador","Male","35_54",11,0.231776048170724,2017
"Newfoundland and Labrador","Male","35_54",12,0.249091512273961,2018
"Newfoundland and Labrador","Male","35_54",13,0.245213156853712,2019
"Newfoundland and Labrador","Male","35_54",14,0.248152598030191,2020
"Newfoundland and Labrador","Male","35_54",15,0.237245168560566,2021
"Newfoundland and Labrador","Male","35_54",16,0.238304387677209,2022
"Newfoundland and Labrador","Male","35_54",17,0.230065889434882,2023
"Newfoundland and Labrador","Male","35_54",18,0.245498915313398,2024
"Newfoundland and Labrador","Male","35_54",0.5,0.277738703936227,2006.5
"Newfoundland and Labrador","Male","35_54",1.5,0.274736121806544,2007.5
"Newfoundland and Labrador","Male","35_54",2.5,0.276617887292284,2008.5
"Newfoundland and Labrador","Male","35_54",3.5,0.276321535930835,2009.5
"Newfoundland and Labrador","Male","35_54",4.5,0.262864365476975,2010.5
"Newfoundland and Labrador","Male","35_54",5.5,0.251261199832116,2011.5
"Newfoundland and Labrador","Male","35_54",6.5,0.275050055431073,2012.5
"Newfoundland and Labrador","Male","35_54",7.5,0.26511251722308,2013.5
"Newfoundland and Labrador","Male","35_54",8.5,0.259057044104955,2014.5
"Newfoundland and Labrador","Male","35_54",9.5,0.262157379652754,2015.5
"Newfoundland and Labrador","Male","35_54",10.5,0.263521396859119,2016.5
"Newfoundland and Labrador","Male","35_54",11.5,0.250005777074616,2017.5
"Newfoundland and Labrador","Male","35_54",12.5,0.240932689274001,2018.5
"Newfoundland and Labrador","Male","35_54",13.5,0.260291150409689,2019.5
"Newfoundland and Labrador","Male","35_54",14.5,0.260142342705078,2020.5
"Newfoundland and Labrador","Male","35_54",15.5,0.240411733345041,2021.5
"Newfoundland and Labrador","Male","35_54",16.5,0.242530538150104,2022.5
"Newfoundland and Labrador","Male","35_54",17.5,0.253712794129707,2023.5
"Newfoundland and Labrador","Male","35_54",18.5,0.261248150231334,2024.5
"Newfoundland and Labrador","Male","55+",0,0.258934935950787,2006
"Newfoundland and Labrador","Male","55+",1,0.291501731027641,2007
"Newfoundland and Labrador","Male","55+",2,0.294806302633529,2008
"Newfoundland and Labrador","Male","55+",3,0.290648854102768,2009
"Newfoundland and Labrador","Male","55+",4,0.272873051513103,2010
"Newfoundland and Labrador","Male","55+",5,0.272497511113623,2011
"Newfoundland and Labrador","Male","55+",6,0.285046927421752,2012
"Newfoundland and Labrador","Male","55+",7,0.272573126054714,2013
"Newfoundland and Labrador","Male","55+",8,0.27948630379414,2014
"Newfoundland and Labrador","Male","55+",9,0.273856974224577,2015
"Newfoundland and Labrador","Male","55+",10,0.272823601736693,2016
"Newfoundland and Labrador","Male","55+",11,0.288336705859393,2017
"Newfoundland and Labrador","Male","55+",12,0.27021872348218,2018
"Newfoundland and Labrador","Male","55+",13,0.260276342394967,2019
"Newfoundland and Labrador","Male","55+",14,0.27882259119656,2020
"Newfoundland and Labrador","Male","55+",15,0.284389451360197,2021
"Newfoundland and Labrador","Male","55+",16,0.28739222420063,2022
"Newfoundland and Labrador","Male","55+",17,0.272085756340672,2023
"Newfoundland and Labrador","Male","55+",18,0.270374256917224,2024
"Newfoundland and Labrador","Male","55+",0.5,0.274626505486838,2006.5
"Newfoundland and Labrador","Male","55+",1.5,0.284845547969054,2007.5
"Newfoundland and Labrador","Male","55+",2.5,0.299359237721583,2008.5
"Newfoundland and Labrador","Male","55+",3.5,0.282420560797881,2009.5
"Newfoundland and Labrador","Male","55+",4.5,0.280351715822591,2010.5
"Newfoundland and Labrador","Male","55+",5.5,0.273203041190272,2011.5
"Newfoundland and Labrador","Male","55+",6.5,0.276804944330871,2012.5
"Newfoundland and Labrador","Male","55+",7.5,0.281607190448512,2013.5
"Newfoundland and Labrador","Male","55+",8.5,0.274921745952622,2014.5
"Newfoundland and Labrador","Male","55+",9.5,0.261523917126917,2015.5
"Newfoundland and Labrador","Male","55+",10.5,0.282127090263923,2016.5
"Newfoundland and Labrador","Male","55+",11.5,0.239387840303437,2017.5
"Newfoundland and Labrador","Male","55+",12.5,0.274386205011106,2018.5
"Newfoundland and Labrador","Male","55+",13.5,0.277331484850961,2019.5
"Newfoundland and Labrador","Male","55+",14.5,0.292199546529103,2020.5
"Newfoundland and Labrador","Male","55+",15.5,0.262449985974799,2021.5
"Newfoundland and Labrador","Male","55+",16.5,0.286030861437268,2022.5
"Newfoundland and Labrador","Male","55+",17.5,0.291322150871523,2023.5
"Newfoundland and Labrador","Male","55+",18.5,0.276584640244408,2024.5
"Nova Scotia","Female","15_19",0,0.0788390515161053,2006
"Nova Scotia","Female","15_19",1,0.0591724626852229,2007
"Nova Scotia","Female","15_19",2,0.0649943623167754,2008
"Nova Scotia","Female","15_19",3,0.0671100863190257,2009
"Nova Scotia","Female","15_19",4,0.103427533075428,2010
"Nova Scotia","Female","15_19",5,0.0539982562549987,2011
"Nova Scotia","Female","15_19",6,0.0509268584713615,2012
"Nova Scotia","Female","15_19",7,0.031379370345587,2013
"Nova Scotia","Female","15_19",8,0.0418245859018606,2014
"Nova Scotia","Female","15_19",9,0.0512930200783263,2015
"Nova Scotia","Female","15_19",10,0.0684002928449115,2016
"Nova Scotia","Female","15_19",11,0.103111855344628,2017
"Nova Scotia","Female","15_19",12,0.0482313151641119,2018
"Nova Scotia","Female","15_19",13,0.059753114309526,2019
"Nova Scotia","Female","15_19",14,0.0596359743040685,2020
"Nova Scotia","Female","15_19",15,0.0707576920498497,2021
"Nova Scotia","Female","15_19",16,0.0558289957677668,2022
"Nova Scotia","Female","15_19",17,0.0396341132697668,2023
"Nova Scotia","Female","15_19",18,0.0834371005974166,2024
"Nova Scotia","Female","15_19",0.5,0.127197843277938,2006.5
"Nova Scotia","Female","15_19",1.5,0.0778440958074108,2007.5
"Nova Scotia","Female","15_19",2.5,0.0936238171163522,2008.5
"Nova Scotia","Female","15_19",3.5,0.131577756491964,2009.5
"Nova Scotia","Female","15_19",4.5,0.053674359459173,2010.5
"Nova Scotia","Female","15_19",5.5,0.0552302576065459,2011.5
"Nova Scotia","Female","15_19",6.5,0.053310939768416,2012.5
"Nova Scotia","Female","15_19",7.5,0.0580890554874256,2013.5
"Nova Scotia","Female","15_19",8.5,0.0462745048600473,2014.5
"Nova Scotia","Female","15_19",9.5,0.0531609217406665,2015.5
"Nova Scotia","Female","15_19",10.5,0.0530641485199315,2016.5
"Nova Scotia","Female","15_19",11.5,0.0662309814773506,2017.5
"Nova Scotia","Female","15_19",12.5,0.0736082471487336,2018.5
"Nova Scotia","Female","15_19",13.5,0.07368902418059,2019.5
"Nova Scotia","Female","15_19",14.5,0.0632174764578573,2020.5
"Nova Scotia","Female","15_19",15.5,0.0607502206643263,2021.5
"Nova Scotia","Female","15_19",16.5,0.065583838357085,2022.5
"Nova Scotia","Female","15_19",17.5,0.0630866150034267,2023.5
"Nova Scotia","Female","15_19",18.5,0.0513645153383144,2024.5
"Nova Scotia","Female","20_34",0,0.260343466182476,2006
"Nova Scotia","Female","20_34",1,0.255353710906681,2007
"Nova Scotia","Female","20_34",2,0.240104191109583,2008
"Nova Scotia","Female","20_34",3,0.265126163352092,2009
"Nova Scotia","Female","20_34",4,0.262349782482775,2010
"Nova Scotia","Female","20_34",5,0.24564222672465,2011
"Nova Scotia","Female","20_34",6,0.229187062525818,2012
"Nova Scotia","Female","20_34",7,0.239019592313475,2013
"Nova Scotia","Female","20_34",8,0.241600327752621,2014
"Nova Scotia","Female","20_34",9,0.24096675069581,2015
"Nova Scotia","Female","20_34",10,0.24406781286086,2016
"Nova Scotia","Female","20_34",11,0.247269145471657,2017
"Nova Scotia","Female","20_34",12,0.241764397246751,2018
"Nova Scotia","Female","20_34",13,0.241164492543043,2019
"Nova Scotia","Female","20_34",14,0.23650672686926,2020
"Nova Scotia","Female","20_34",15,0.220731392640348,2021
"Nova Scotia","Female","20_34",16,0.214004644085857,2022
"Nova Scotia","Female","20_34",17,0.232907469283558,2023
"Nova Scotia","Female","20_34",18,0.210745222284837,2024
"Nova Scotia","Female","20_34",0.5,0.270049067504821,2006.5
"Nova Scotia","Female","20_34",1.5,0.26280882281891,2007.5
"Nova Scotia","Female","20_34",2.5,0.256571988874359,2008.5
"Nova Scotia","Female","20_34",3.5,0.250936870781525,2009.5
"Nova Scotia","Female","20_34",4.5,0.248888236677023,2010.5
"Nova Scotia","Female","20_34",5.5,0.248410658684543,2011.5
"Nova Scotia","Female","20_34",6.5,0.231863287707106,2012.5
"Nova Scotia","Female","20_34",7.5,0.247832588338316,2013.5
"Nova Scotia","Female","20_34",8.5,0.24519277610331,2014.5
"Nova Scotia","Female","20_34",9.5,0.242737065096986,2015.5
"Nova Scotia","Female","20_34",10.5,0.251974085268176,2016.5
"Nova Scotia","Female","20_34",11.5,0.238302833382309,2017.5
"Nova Scotia","Female","20_34",12.5,0.23599840268513,2018.5
"Nova Scotia","Female","20_34",13.5,0.2314676860469,2019.5
"Nova Scotia","Female","20_34",14.5,0.210616402304958,2020.5
"Nova Scotia","Female","20_34",15.5,0.221592716615298,2021.5
"Nova Scotia","Female","20_34",16.5,0.213567760613029,2022.5
"Nova Scotia","Female","20_34",17.5,0.223611748787348,2023.5
"Nova Scotia","Female","20_34",18.5,0.229477297412761,2024.5
"Nova Scotia","Female","35_54",0,0.275288891434764,2006
"Nova Scotia","Female","35_54",1,0.267609624027398,2007
"Nova Scotia","Female","35_54",2,0.264221636868018,2008
"Nova Scotia","Female","35_54",3,0.282460603968296,2009
"Nova Scotia","Female","35_54",4,0.267153366128128,2010
"Nova Scotia","Female","35_54",5,0.265236367997513,2011
"Nova Scotia","Female","35_54",6,0.256475403124442,2012
"Nova Scotia","Female","35_54",7,0.256346473295656,2013
"Nova Scotia","Female","35_54",8,0.256180917651887,2014
"Nova Scotia","Female","35_54",9,0.261580725990563,2015
"Nova Scotia","Female","35_54",10,0.263440224579512,2016
"Nova Scotia","Female","35_54",11,0.26432515405489,2017
"Nova Scotia","Female","35_54",12,0.256074710596295,2018
"Nova Scotia","Female","35_54",13,0.267091451148332,2019
"Nova Scotia","Female","35_54",14,0.264479542797965,2020
"Nova Scotia","Female","35_54",15,0.241109390263753,2021
"Nova Scotia","Female","35_54",16,0.245404160165663,2022
"Nova Scotia","Female","35_54",17,0.243236740271387,2023
"Nova Scotia","Female","35_54",18,0.242072121923658,2024
"Nova Scotia","Female","35_54",0.5,0.278352587762276,2006.5
"Nova Scotia","Female","35_54",1.5,0.282663742532136,2007.5
"Nova Scotia","Female","35_54",2.5,0.260380926536723,2008.5
"Nova Scotia","Female","35_54",3.5,0.262498763683215,2009.5
"Nova Scotia","Female","35_54",4.5,0.266019223252078,2010.5
"Nova Scotia","Female","35_54",5.5,0.261618207277691,2011.5
"Nova Scotia","Female","35_54",6.5,0.260616456128059,2012.5
"Nova Scotia","Female","35_54",7.5,0.268192085488429,2013.5
"Nova Scotia","Female","35_54",8.5,0.258353571826488,2014.5
"Nova Scotia","Female","35_54",9.5,0.25482918227609,2015.5
"Nova Scotia","Female","35_54",10.5,0.266341562136097,2016.5
"Nova Scotia","Female","35_54",11.5,0.261629934711799,2017.5
"Nova Scotia","Female","35_54",12.5,0.264522619377202,2018.5
"Nova Scotia","Female","35_54",13.5,0.266366082691421,2019.5
"Nova Scotia","Female","35_54",14.5,0.249991644982927,2020.5
"Nova Scotia","Female","35_54",15.5,0.241766354444389,2021.5
"Nova Scotia","Female","35_54",16.5,0.256576989571015,2022.5
"Nova Scotia","Female","35_54",17.5,0.242938992041326,2023.5
"Nova Scotia","Female","35_54",18.5,0.236252149403499,2024.5
"Nova Scotia","Female","55+",0,0.297720399559364,2006
"Nova Scotia","Female","55+",1,0.267084171647954,2007
"Nova Scotia","Female","55+",2,0.271722739610473,2008
"Nova Scotia","Female","55+",3,0.293462630659758,2009
"Nova Scotia","Female","55+",4,0.288714639039344,2010
"Nova Scotia","Female","55+",5,0.28967112017867,2011
"Nova Scotia","Female","55+",6,0.296763970271456,2012
"Nova Scotia","Female","55+",7,0.278915130823522,2013
"Nova Scotia","Female","55+",8,0.270227731626718,2014
"Nova Scotia","Female","55+",9,0.265942408631819,2015
"Nova Scotia","Female","55+",10,0.266653696976848,2016
"Nova Scotia","Female","55+",11,0.252646251831231,2017
"Nova Scotia","Female","55+",12,0.284290328929796,2018
"Nova Scotia","Female","55+",13,0.256011250464896,2019
"Nova Scotia","Female","55+",14,0.268593372275116,2020
"Nova Scotia","Female","55+",15,0.26698119423104,2021
"Nova Scotia","Female","55+",16,0.259773900630125,2022
"Nova Scotia","Female","55+",17,0.243943028274124,2023
"Nova Scotia","Female","55+",18,0.255122226493092,2024
"Nova Scotia","Female","55+",0.5,0.273744837492139,2006.5
"Nova Scotia","Female","55+",1.5,0.277686914287463,2007.5
"Nova Scotia","Female","55+",2.5,0.271959483191979,2008.5
"Nova Scotia","Female","55+",3.5,0.30514349574408,2009.5
"Nova Scotia","Female","55+",4.5,0.289157588804997,2010.5
"Nova Scotia","Female","55+",5.5,0.261032238098769,2011.5
"Nova Scotia","Female","55+",6.5,0.279095924923002,2012.5
"Nova Scotia","Female","55+",7.5,0.261177708436636,2013.5
"Nova Scotia","Female","55+",8.5,0.284394961792895,2014.5
"Nova Scotia","Female","55+",9.5,0.261075544287756,2015.5
"Nova Scotia","Female","55+",10.5,0.273528226195741,2016.5
"Nova Scotia","Female","55+",11.5,0.277992973769147,2017.5
"Nova Scotia","Female","55+",12.5,0.263276235062842,2018.5
"Nova Scotia","Female","55+",13.5,0.263492233716219,2019.5
"Nova Scotia","Female","55+",14.5,0.261979709489451,2020.5
"Nova Scotia","Female","55+",15.5,0.25637821992528,2021.5
"Nova Scotia","Female","55+",16.5,0.267767541022239,2022.5
"Nova Scotia","Female","55+",17.5,0.254303730259607,2023.5
"Nova Scotia","Female","55+",18.5,0.263366500605517,2024.5
"Nova Scotia","Male","15_19",0,0.11237394063628,2006
"Nova Scotia","Male","15_19",1,0.151401038353176,2007
"Nova Scotia","Male","15_19",2,0.212800294826833,2008
"Nova Scotia","Male","15_19",3,0.0568206129074635,2009
"Nova Scotia","Male","15_19",4,0.0945198748045535,2010
"Nova Scotia","Male","15_19",5,0.0813269046752652,2011
"Nova Scotia","Male","15_19",6,0.0332304932390068,2012
"Nova Scotia","Male","15_19",7,0.0564204790637539,2013
"Nova Scotia","Male","15_19",8,0.0652464707771534,2014
"Nova Scotia","Male","15_19",9,0.293179918523483,2015
"Nova Scotia","Male","15_19",10,0.11195728093109,2016
"Nova Scotia","Male","15_19",11,0.0934931635907679,2017
"Nova Scotia","Male","15_19",12,0.0925992501247603,2018
"Nova Scotia","Male","15_19",13,0.132340510168564,2019
"Nova Scotia","Male","15_19",14,0.102541508780749,2020
"Nova Scotia","Male","15_19",15,0.0536935804490177,2021
"Nova Scotia","Male","15_19",16,0.0800984232422989,2022
"Nova Scotia","Male","15_19",17,0.0780648908951431,2023
"Nova Scotia","Male","15_19",18,0.0344591187222146,2024
"Nova Scotia","Male","15_19",0.5,0.123422140946494,2006.5
"Nova Scotia","Male","15_19",1.5,0.169006243637802,2007.5
"Nova Scotia","Male","15_19",2.5,0.119107238480028,2008.5
"Nova Scotia","Male","15_19",3.5,0.0893270258434459,2009.5
"Nova Scotia","Male","15_19",4.5,0.0913927145106754,2010.5
"Nova Scotia","Male","15_19",5.5,0.081794112730288,2011.5
"Nova Scotia","Male","15_19",6.5,0.110502201086256,2012.5
"Nova Scotia","Male","15_19",7.5,0.107207347260921,2013.5
"Nova Scotia","Male","15_19",8.5,0.0778846159609532,2014.5
"Nova Scotia","Male","15_19",9.5,0.09335003771491,2015.5
"Nova Scotia","Male","15_19",10.5,0.093291844664475,2016.5
"Nova Scotia","Male","15_19",11.5,0.0815380877866141,2017.5
"Nova Scotia","Male","15_19",12.5,0.0703997212818953,2018.5
"Nova Scotia","Male","15_19",13.5,0.0897127139533022,2019.5
"Nova Scotia","Male","15_19",14.5,0.0942646844057599,2020.5
"Nova Scotia","Male","15_19",15.5,0.0574492928387474,2021.5
"Nova Scotia","Male","15_19",16.5,0.072440692136576,2022.5
"Nova Scotia","Male","15_19",17.5,0.0610380263424048,2023.5
"Nova Scotia","Male","15_19",18.5,0.0970619775196468,2024.5
"Nova Scotia","Male","20_34",0,0.256362110265308,2006
"Nova Scotia","Male","20_34",1,0.277059669456833,2007
"Nova Scotia","Male","20_34",2,0.243197262529146,2008
"Nova Scotia","Male","20_34",3,0.251084089508895,2009
"Nova Scotia","Male","20_34",4,0.274361181019334,2010
"Nova Scotia","Male","20_34",5,0.255169080469723,2011
"Nova Scotia","Male","20_34",6,0.246684700436697,2012
"Nova Scotia","Male","20_34",7,0.262943795027764,2013
"Nova Scotia","Male","20_34",8,0.223229940199427,2014
"Nova Scotia","Male","20_34",9,0.240970105136805,2015
"Nova Scotia","Male","20_34",10,0.251262608224914,2016
"Nova Scotia","Male","20_34",11,0.277073136184509,2017
"Nova Scotia","Male","20_34",12,0.24509588881077,2018
"Nova Scotia","Male","20_34",13,0.243011011954189,2019
"Nova Scotia","Male","20_34",14,0.232313718561951,2020
"Nova Scotia","Male","20_34",15,0.23036985231468,2021
"Nova Scotia","Male","20_34",16,0.224018179001799,2022
"Nova Scotia","Male","20_34",17,0.219569675581648,2023
"Nova Scotia","Male","20_34",18,0.236855476229649,2024
"Nova Scotia","Male","20_34",0.5,0.248710431453351,2006.5
"Nova Scotia","Male","20_34",1.5,0.252509018889241,2007.5
"Nova Scotia","Male","20_34",2.5,0.251041333066347,2008.5
"Nova Scotia","Male","20_34",3.5,0.254240290785885,2009.5
"Nova Scotia","Male","20_34",4.5,0.260949217817477,2010.5
"Nova Scotia","Male","20_34",5.5,0.245796743032857,2011.5
"Nova Scotia","Male","20_34",6.5,0.2357196156206,2012.5
"Nova Scotia","Male","20_34",7.5,0.265398998749235,2013.5
"Nova Scotia","Male","20_34",8.5,0.240860808807811,2014.5
"Nova Scotia","Male","20_34",9.5,0.262667939909265,2015.5
"Nova Scotia","Male","20_34",10.5,0.240608395553273,2016.5
"Nova Scotia","Male","20_34",11.5,0.238215227958775,2017.5
"Nova Scotia","Male","20_34",12.5,0.234353300735322,2018.5
"Nova Scotia","Male","20_34",13.5,0.233440446608348,2019.5
"Nova Scotia","Male","20_34",14.5,0.242999338023497,2020.5
"Nova Scotia","Male","20_34",15.5,0.242924066565514,2021.5
"Nova Scotia","Male","20_34",16.5,0.240765111412605,2022.5
"Nova Scotia","Male","20_34",17.5,0.232941629811657,2023.5
"Nova Scotia","Male","20_34",18.5,0.231254056291746,2024.5
"Nova Scotia","Male","35_54",0,0.258508260960058,2006
"Nova Scotia","Male","35_54",1,0.256788975064781,2007
"Nova Scotia","Male","35_54",2,0.264961169622912,2008
"Nova Scotia","Male","35_54",3,0.266380155596431,2009
"Nova Scotia","Male","35_54",4,0.246209363569897,2010
"Nova Scotia","Male","35_54",5,0.258664186060107,2011
"Nova Scotia","Male","35_54",6,0.253661963003774,2012
"Nova Scotia","Male","35_54",7,0.266756942521039,2013
"Nova Scotia","Male","35_54",8,0.251870970740267,2014
"Nova Scotia","Male","35_54",9,0.248558627201275,2015
"Nova Scotia","Male","35_54",10,0.261543113197355,2016
"Nova Scotia","Male","35_54",11,0.254664392462989,2017
"Nova Scotia","Male","35_54",12,0.244985464587951,2018
"Nova Scotia","Male","35_54",13,0.236588423646804,2019
"Nova Scotia","Male","35_54",14,0.263371355552656,2020
"Nova Scotia","Male","35_54",15,0.25185921599827,2021
"Nova Scotia","Male","35_54",16,0.234398610306329,2022
"Nova Scotia","Male","35_54",17,0.249295415490676,2023
"Nova Scotia","Male","35_54",18,0.260232121759765,2024
"Nova Scotia","Male","35_54",0.5,0.254257725951628,2006.5
"Nova Scotia","Male","35_54",1.5,0.24538363031649,2007.5
"Nova Scotia","Male","35_54",2.5,0.263265523532787,2008.5
"Nova Scotia","Male","35_54",3.5,0.250169570850875,2009.5
"Nova Scotia","Male","35_54",4.5,0.262045000637956,2010.5
"Nova Scotia","Male","35_54",5.5,0.252540327810478,2011.5
"Nova Scotia","Male","35_54",6.5,0.261619223018346,2012.5
"Nova Scotia","Male","35_54",7.5,0.255119173326779,2013.5
"Nova Scotia","Male","35_54",8.5,0.27303290371859,2014.5
"Nova Scotia","Male","35_54",9.5,0.247261450794459,2015.5
"Nova Scotia","Male","35_54",10.5,0.260671225990476,2016.5
"Nova Scotia","Male","35_54",11.5,0.259485616084649,2017.5
"Nova Scotia","Male","35_54",12.5,0.253369094463051,2018.5
"Nova Scotia","Male","35_54",13.5,0.242484931874501,2019.5
"Nova Scotia","Male","35_54",14.5,0.259012020039551,2020.5
"Nova Scotia","Male","35_54",15.5,0.239530726453516,2021.5
"Nova Scotia","Male","35_54",16.5,0.246892319261084,2022.5
"Nova Scotia","Male","35_54",17.5,0.256079521244363,2023.5
"Nova Scotia","Male","35_54",18.5,0.264749431329359,2024.5
"Nova Scotia","Male","55+",0,0.305579945234835,2006
"Nova Scotia","Male","55+",1,0.311867005357577,2007
"Nova Scotia","Male","55+",2,0.28151976686409,2008
"Nova Scotia","Male","55+",3,0.305926602895637,2009
"Nova Scotia","Male","55+",4,0.294843252555325,2010
"Nova Scotia","Male","55+",5,0.291558420079419,2011
"Nova Scotia","Male","55+",6,0.308319849166797,2012
"Nova Scotia","Male","55+",7,0.293794236069435,2013
"Nova Scotia","Male","55+",8,0.297891514669071,2014
"Nova Scotia","Male","55+",9,0.276280239271773,2015
"Nova Scotia","Male","55+",10,0.275530107670248,2016
"Nova Scotia","Male","55+",11,0.280653379825393,2017
"Nova Scotia","Male","55+",12,0.28140636224029,2018
"Nova Scotia","Male","55+",13,0.259433214006289,2019
"Nova Scotia","Male","55+",14,0.25966129114454,2020
"Nova Scotia","Male","55+",15,0.266377246263579,2021
"Nova Scotia","Male","55+",16,0.256681655778299,2022
"Nova Scotia","Male","55+",17,0.262733406731966,2023
"Nova Scotia","Male","55+",18,0.277206089496921,2024
"Nova Scotia","Male","55+",0.5,0.27844931434695,2006.5
"Nova Scotia","Male","55+",1.5,0.281226510348826,2007.5
"Nova Scotia","Male","55+",2.5,0.262208836431759,2008.5
"Nova Scotia","Male","55+",3.5,0.294303283970223,2009.5
"Nova Scotia","Male","55+",4.5,0.299832137456955,2010.5
"Nova Scotia","Male","55+",5.5,0.2898283372471,2011.5
"Nova Scotia","Male","55+",6.5,0.299655511553528,2012.5
"Nova Scotia","Male","55+",7.5,0.279730272652624,2013.5
"Nova Scotia","Male","55+",8.5,0.281185774420979,2014.5
"Nova Scotia","Male","55+",9.5,0.268366535093091,2015.5
"Nova Scotia","Male","55+",10.5,0.28697714141977,2016.5
"Nova Scotia","Male","55+",11.5,0.26656164256638,2017.5
"Nova Scotia","Male","55+",12.5,0.258939969302338,2018.5
"Nova Scotia","Male","55+",13.5,0.257959454527027,2019.5
"Nova Scotia","Male","55+",14.5,0.27881652715772,2020.5
"Nova Scotia","Male","55+",15.5,0.277582049376526,2021.5
"Nova Scotia","Male","55+",16.5,0.255052064837632,2022.5
"Nova Scotia","Male","55+",17.5,0.267705487288784,2023.5
"Nova Scotia","Male","55+",18.5,0.287672154302636,2024.5
"Ontario","Female","15_19",0,0.0938267316488988,2006
"Ontario","Female","15_19",1,0.124242288776207,2007
"Ontario","Female","15_19",2,0.0929774586908028,2008
"Ontario","Female","15_19",3,0.0951872681114269,2009
"Ontario","Female","15_19",4,0.0936774829362916,2010
"Ontario","Female","15_19",5,0.0848386078539153,2011
"Ontario","Female","15_19",6,0.0657466966819489,2012
"Ontario","Female","15_19",7,0.0665561301546059,2013
"Ontario","Female","15_19",8,0.0712358590980908,2014
"Ontario","Female","15_19",9,0.0741135852455606,2015
"Ontario","Female","15_19",10,0.0698453122897461,2016
"Ontario","Female","15_19",11,0.080621303250282,2017
"Ontario","Female","15_19",12,0.0978373370288955,2018
"Ontario","Female","15_19",13,0.0580998480534376,2019
"Ontario","Female","15_19",14,0.0495938740642604,2020
"Ontario","Female","15_19",15,0.088401629798026,2021
"Ontario","Female","15_19",16,0.0629642199310964,2022
"Ontario","Female","15_19",17,0.0668601262659555,2023
"Ontario","Female","15_19",18,0.0647006329808007,2024
"Ontario","Female","15_19",0.5,0.111088408137024,2006.5
"Ontario","Female","15_19",1.5,0.103345491165139,2007.5
"Ontario","Female","15_19",2.5,0.111219581091698,2008.5
"Ontario","Female","15_19",3.5,0.101899322823768,2009.5
"Ontario","Female","15_19",4.5,0.0808798381806333,2010.5
"Ontario","Female","15_19",5.5,0.0826477018593903,2011.5
"Ontario","Female","15_19",6.5,0.101679098204804,2012.5
"Ontario","Female","15_19",7.5,0.0709150586652054,2013.5
"Ontario","Female","15_19",8.5,0.0847705631996742,2014.5
"Ontario","Female","15_19",9.5,0.0688655044171892,2015.5
"Ontario","Female","15_19",10.5,0.0802109040523241,2016.5
"Ontario","Female","15_19",11.5,0.0893094880025473,2017.5
"Ontario","Female","15_19",12.5,0.0625383340145804,2018.5
"Ontario","Female","15_19",13.5,0.0630707876527027,2019.5
"Ontario","Female","15_19",14.5,0.0674522979039289,2020.5
"Ontario","Female","15_19",15.5,0.0692961206784918,2021.5
"Ontario","Female","15_19",16.5,0.0727385558611769,2022.5
"Ontario","Female","15_19",17.5,0.0695188783194226,2023.5
"Ontario","Female","15_19",18.5,0.068699728738057,2024.5
"Ontario","Female","20_34",0,0.259355223863392,2006
"Ontario","Female","20_34",1,0.273187690983105,2007
"Ontario","Female","20_34",2,0.273255458214111,2008
"Ontario","Female","20_34",3,0.26188767000809,2009
"Ontario","Female","20_34",4,0.265904646003984,2010
"Ontario","Female","20_34",5,0.257859047508394,2011
"Ontario","Female","20_34",6,0.260852638848478,2012
"Ontario","Female","20_34",7,0.267048098861689,2013
"Ontario","Female","20_34",8,0.26275924685592,2014
